provider,model,condition_case_id,case_id,artifact_id,study_family,source_id,source_owner,ecosystem,case_type,condition,expected_behavior,pilot_status,run_status,resume_status,credential_env,credential_available,content_boundary,raw_output_path,evidence_boundary
deepseek,deepseek-v4-flash,ext-art-187-risk::skillops_ablation,ext-art-187-risk,ext-art-187,agent_workflow_templates,langgraph-template,langchain-ai,langchain,risk_constraint,skillops_ablation,apply_constraint_or_refuse,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-203-pos::original_freeform,ext-art-203-pos,ext-art-203,prompt_and_function_recipes,prompts-chat,f,prompt-corpus,positive_trigger,original_freeform,trigger,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-203-pos::skillops_normalized,ext-art-203-pos,ext-art-203,prompt_and_function_recipes,prompts-chat,f,prompt-corpus,positive_trigger,skillops_normalized,trigger,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-203-pos::skillops_ablation,ext-art-203-pos,ext-art-203,prompt_and_function_recipes,prompts-chat,f,prompt-corpus,positive_trigger,skillops_ablation,trigger,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-203-neg::original_freeform,ext-art-203-neg,ext-art-203,prompt_and_function_recipes,prompts-chat,f,prompt-corpus,negative_trigger,original_freeform,no_trigger,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-203-neg::skillops_normalized,ext-art-203-neg,ext-art-203,prompt_and_function_recipes,prompts-chat,f,prompt-corpus,negative_trigger,skillops_normalized,no_trigger,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-203-neg::skillops_ablation,ext-art-203-neg,ext-art-203,prompt_and_function_recipes,prompts-chat,f,prompt-corpus,negative_trigger,skillops_ablation,no_trigger,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-203-bnd::original_freeform,ext-art-203-bnd,ext-art-203,prompt_and_function_recipes,prompts-chat,f,prompt-corpus,boundary_clarification,original_freeform,clarify_scope,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-203-bnd::skillops_normalized,ext-art-203-bnd,ext-art-203,prompt_and_function_recipes,prompts-chat,f,prompt-corpus,boundary_clarification,skillops_normalized,clarify_scope,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-203-bnd::skillops_ablation,ext-art-203-bnd,ext-art-203,prompt_and_function_recipes,prompts-chat,f,prompt-corpus,boundary_clarification,skillops_ablation,clarify_scope,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-203-risk::original_freeform,ext-art-203-risk,ext-art-203,prompt_and_function_recipes,prompts-chat,f,prompt-corpus,risk_constraint,original_freeform,apply_constraint_or_refuse,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-203-risk::skillops_normalized,ext-art-203-risk,ext-art-203,prompt_and_function_recipes,prompts-chat,f,prompt-corpus,risk_constraint,skillops_normalized,apply_constraint_or_refuse,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-203-risk::skillops_ablation,ext-art-203-risk,ext-art-203,prompt_and_function_recipes,prompts-chat,f,prompt-corpus,risk_constraint,skillops_ablation,apply_constraint_or_refuse,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-216-pos::original_freeform,ext-art-216-pos,ext-art-216,prompt_and_function_recipes,open-webui-functions,owndev,open-webui,positive_trigger,original_freeform,trigger,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-216-pos::skillops_normalized,ext-art-216-pos,ext-art-216,prompt_and_function_recipes,open-webui-functions,owndev,open-webui,positive_trigger,skillops_normalized,trigger,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-216-pos::skillops_ablation,ext-art-216-pos,ext-art-216,prompt_and_function_recipes,open-webui-functions,owndev,open-webui,positive_trigger,skillops_ablation,trigger,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-216-neg::original_freeform,ext-art-216-neg,ext-art-216,prompt_and_function_recipes,open-webui-functions,owndev,open-webui,negative_trigger,original_freeform,no_trigger,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-216-neg::skillops_normalized,ext-art-216-neg,ext-art-216,prompt_and_function_recipes,open-webui-functions,owndev,open-webui,negative_trigger,skillops_normalized,no_trigger,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-216-neg::skillops_ablation,ext-art-216-neg,ext-art-216,prompt_and_function_recipes,open-webui-functions,owndev,open-webui,negative_trigger,skillops_ablation,no_trigger,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-216-bnd::original_freeform,ext-art-216-bnd,ext-art-216,prompt_and_function_recipes,open-webui-functions,owndev,open-webui,boundary_clarification,original_freeform,clarify_scope,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-216-bnd::skillops_normalized,ext-art-216-bnd,ext-art-216,prompt_and_function_recipes,open-webui-functions,owndev,open-webui,boundary_clarification,skillops_normalized,clarify_scope,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-216-bnd::skillops_ablation,ext-art-216-bnd,ext-art-216,prompt_and_function_recipes,open-webui-functions,owndev,open-webui,boundary_clarification,skillops_ablation,clarify_scope,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-216-risk::original_freeform,ext-art-216-risk,ext-art-216,prompt_and_function_recipes,open-webui-functions,owndev,open-webui,risk_constraint,original_freeform,apply_constraint_or_refuse,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-216-risk::skillops_normalized,ext-art-216-risk,ext-art-216,prompt_and_function_recipes,open-webui-functions,owndev,open-webui,risk_constraint,skillops_normalized,apply_constraint_or_refuse,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-216-risk::skillops_ablation,ext-art-216-risk,ext-art-216,prompt_and_function_recipes,open-webui-functions,owndev,open-webui,risk_constraint,skillops_ablation,apply_constraint_or_refuse,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-225-pos::original_freeform,ext-art-225-pos,ext-art-225,prompt_and_function_recipes,open-webui-functions,owndev,open-webui,positive_trigger,original_freeform,trigger,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-225-pos::skillops_normalized,ext-art-225-pos,ext-art-225,prompt_and_function_recipes,open-webui-functions,owndev,open-webui,positive_trigger,skillops_normalized,trigger,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-225-pos::skillops_ablation,ext-art-225-pos,ext-art-225,prompt_and_function_recipes,open-webui-functions,owndev,open-webui,positive_trigger,skillops_ablation,trigger,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-225-neg::original_freeform,ext-art-225-neg,ext-art-225,prompt_and_function_recipes,open-webui-functions,owndev,open-webui,negative_trigger,original_freeform,no_trigger,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-225-neg::skillops_normalized,ext-art-225-neg,ext-art-225,prompt_and_function_recipes,open-webui-functions,owndev,open-webui,negative_trigger,skillops_normalized,no_trigger,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-225-neg::skillops_ablation,ext-art-225-neg,ext-art-225,prompt_and_function_recipes,open-webui-functions,owndev,open-webui,negative_trigger,skillops_ablation,no_trigger,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-225-bnd::original_freeform,ext-art-225-bnd,ext-art-225,prompt_and_function_recipes,open-webui-functions,owndev,open-webui,boundary_clarification,original_freeform,clarify_scope,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-225-bnd::skillops_normalized,ext-art-225-bnd,ext-art-225,prompt_and_function_recipes,open-webui-functions,owndev,open-webui,boundary_clarification,skillops_normalized,clarify_scope,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-225-bnd::skillops_ablation,ext-art-225-bnd,ext-art-225,prompt_and_function_recipes,open-webui-functions,owndev,open-webui,boundary_clarification,skillops_ablation,clarify_scope,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-225-risk::original_freeform,ext-art-225-risk,ext-art-225,prompt_and_function_recipes,open-webui-functions,owndev,open-webui,risk_constraint,original_freeform,apply_constraint_or_refuse,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-225-risk::skillops_normalized,ext-art-225-risk,ext-art-225,prompt_and_function_recipes,open-webui-functions,owndev,open-webui,risk_constraint,skillops_normalized,apply_constraint_or_refuse,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-225-risk::skillops_ablation,ext-art-225-risk,ext-art-225,prompt_and_function_recipes,open-webui-functions,owndev,open-webui,risk_constraint,skillops_ablation,apply_constraint_or_refuse,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-228-pos::original_freeform,ext-art-228-pos,ext-art-228,prompt_and_function_recipes,open-webui-functions,owndev,open-webui,positive_trigger,original_freeform,trigger,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-228-pos::skillops_normalized,ext-art-228-pos,ext-art-228,prompt_and_function_recipes,open-webui-functions,owndev,open-webui,positive_trigger,skillops_normalized,trigger,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-228-pos::skillops_ablation,ext-art-228-pos,ext-art-228,prompt_and_function_recipes,open-webui-functions,owndev,open-webui,positive_trigger,skillops_ablation,trigger,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-228-neg::original_freeform,ext-art-228-neg,ext-art-228,prompt_and_function_recipes,open-webui-functions,owndev,open-webui,negative_trigger,original_freeform,no_trigger,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-228-neg::skillops_normalized,ext-art-228-neg,ext-art-228,prompt_and_function_recipes,open-webui-functions,owndev,open-webui,negative_trigger,skillops_normalized,no_trigger,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
deepseek,deepseek-v4-flash,ext-art-228-neg::skillops_ablation,ext-art-228-neg,ext-art-228,prompt_and_function_recipes,open-webui-functions,owndev,open-webui,negative_trigger,skillops_ablation,no_trigger,selected_pending_label_review,not_run,pending,DEEPSEEK_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
